id,namespace,serializer,serializer_namespace,recipe_type,result,result_count,ingredient_slots,ingredient_probe_status,result_probe_status,class
"malum:tainted_rock_column_cap_stonecutting_from_tainted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:tainted_rock_column_cap","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:tainted_rock_column_stonecutting_from_tainted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:tainted_rock_column","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:tainted_rock_item_pedestal","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:tainted_rock_item_pedestal","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:tainted_rock_item_pedestal_stonecutting_from_tainted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:tainted_rock_item_pedestal","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:tainted_rock_item_stand","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:tainted_rock_item_stand","2","6","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:tainted_rock_item_stand_stonecutting_from_tainted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:tainted_rock_item_stand","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:tainted_rock_pressure_plate","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:tainted_rock_pressure_plate","1","2","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:tainted_rock_pressure_plate_stonecutting_from_tainted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:tainted_rock_pressure_plate","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:tainted_rock_slab","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:tainted_rock_slab","6","3","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:tainted_rock_slab_stonecutting_from_tainted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:tainted_rock_slab","2","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:tainted_rock_stairs","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:tainted_rock_stairs","4","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:tainted_rock_stairs_stonecutting_from_tainted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:tainted_rock_stairs","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:tainted_rock_tiles_from_tainted_rock_bricks","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:tainted_rock_tiles","4","4","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:tainted_rock_tiles_slab","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:tainted_rock_tiles_slab","6","3","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:tainted_rock_tiles_slab_stonecutting_from_tainted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:tainted_rock_tiles_slab","2","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:tainted_rock_tiles_slab_stonecutting_from_tainted_rock_tiles","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:tainted_rock_tiles_slab","2","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:tainted_rock_tiles_stairs","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:tainted_rock_tiles_stairs","4","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:tainted_rock_tiles_stairs_stonecutting_from_tainted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:tainted_rock_tiles_stairs","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:tainted_rock_tiles_stairs_stonecutting_from_tainted_rock_tiles","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:tainted_rock_tiles_stairs","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:tainted_rock_tiles_stonecutting_from_tainted_rock_bricks","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:tainted_rock_tiles","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:tainted_rock_tiles_wall","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:tainted_rock_tiles_wall","6","6","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:tainted_rock_tiles_wall_stonecutting_from_tainted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:tainted_rock_tiles_wall","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:tainted_rock_tiles_wall_stonecutting_from_tainted_rock_tiles","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:tainted_rock_tiles_wall","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:tainted_rock_wall","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:tainted_rock_wall","6","6","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:tainted_rock_wall_stonecutting_from_tainted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:tainted_rock_wall","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:the_device","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:the_device","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:torch_from_blazing_quartz","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","minecraft:torch","6","2","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:totemic_staff","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:totemic_staff","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:trans_prideweave","malum","minecraft:crafting_shapeless","minecraft","minecraft:crafting","malum:trans_prideweave","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"malum:twisted_rock_bricks_from_small_twisted_rock_bricks","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:twisted_rock_bricks","4","4","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:twisted_rock_bricks_from_twisted_rock","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:twisted_rock_bricks","4","4","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:twisted_rock_bricks_slab","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:twisted_rock_bricks_slab","6","3","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:twisted_rock_bricks_slab_stonecutting_from_twisted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_bricks_slab","2","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_bricks_slab_stonecutting_from_twisted_rock_bricks","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_bricks_slab","2","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_bricks_stairs","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:twisted_rock_bricks_stairs","4","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:twisted_rock_bricks_stairs_stonecutting_from_twisted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_bricks_stairs","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_bricks_stairs_stonecutting_from_twisted_rock_bricks","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_bricks_stairs","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_bricks_stonecutting_from_small_twisted_rock_bricks","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_bricks","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_bricks_stonecutting_from_twisted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_bricks","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_bricks_wall","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:twisted_rock_bricks_wall","6","6","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:twisted_rock_bricks_wall_stonecutting_from_twisted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_bricks_wall","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_bricks_wall_stonecutting_from_twisted_rock_bricks","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_bricks_wall","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_button","malum","minecraft:crafting_shapeless","minecraft","minecraft:crafting","malum:twisted_rock_button","1","1","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"malum:twisted_rock_button_stonecutting_from_twisted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_button","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_column","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:twisted_rock_column","3","3","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:twisted_rock_column_cap","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:twisted_rock_column_cap","2","2","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:twisted_rock_column_cap_stonecutting_from_polished_twisted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_column_cap","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_column_cap_stonecutting_from_twisted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_column_cap","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_column_stonecutting_from_twisted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_column","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_item_pedestal","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:twisted_rock_item_pedestal","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:twisted_rock_item_pedestal_stonecutting_from_twisted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_item_pedestal","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_item_stand","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:twisted_rock_item_stand","2","6","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:twisted_rock_item_stand_stonecutting_from_twisted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_item_stand","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_pressure_plate","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:twisted_rock_pressure_plate","1","2","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:twisted_rock_pressure_plate_stonecutting_from_twisted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_pressure_plate","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_slab","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:twisted_rock_slab","6","3","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:twisted_rock_slab_stonecutting_from_twisted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_slab","2","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_stairs","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:twisted_rock_stairs","4","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:twisted_rock_stairs_stonecutting_from_twisted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_stairs","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_tiles_from_twisted_rock_bricks","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:twisted_rock_tiles","4","4","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:twisted_rock_tiles_slab","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:twisted_rock_tiles_slab","6","3","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:twisted_rock_tiles_slab_stonecutting_from_twisted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_tiles_slab","2","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_tiles_slab_stonecutting_from_twisted_rock_tiles","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_tiles_slab","2","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_tiles_stairs","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:twisted_rock_tiles_stairs","4","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:twisted_rock_tiles_stairs_stonecutting_from_twisted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_tiles_stairs","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_tiles_stairs_stonecutting_from_twisted_rock_tiles","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_tiles_stairs","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_tiles_stonecutting_from_twisted_rock_bricks","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_tiles","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_tiles_wall","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:twisted_rock_tiles_wall","6","6","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:twisted_rock_tiles_wall_stonecutting_from_twisted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_tiles_wall","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_tiles_wall_stonecutting_from_twisted_rock_tiles","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_tiles_wall","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
"malum:twisted_rock_wall","malum","minecraft:crafting_shaped","minecraft","minecraft:crafting","malum:twisted_rock_wall","6","6","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"malum:twisted_rock_wall_stonecutting_from_twisted_rock","malum","minecraft:stonecutting","minecraft","minecraft:stonecutting","malum:twisted_rock_wall","1","1","OK","OK","net.minecraft.world.item.crafting.StonecutterRecipe"
